geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone
253643,en,EU,Europe,GR,Greece,E,Thessaly,43,Magnesia,Skiathos,,Europe/Athens
253739,en,EU,Europe,GR,Greece,J,Peloponnese,16,Laconia,Skala,,Europe/Athens
253759,en,EU,Europe,GR,Greece,M,Crete,92,Lasithi,Sitia,,Europe/Athens
254352,en,EU,Europe,GR,Greece,M,Crete,93,Rethymno,Rethymno,,Europe/Athens
254425,en,EU,Europe,GR,Greece,I,Attica,,,Rafina,,Europe/Athens
254505,en,EU,Europe,GR,Greece,I,Attica,,,Psychiko,,Europe/Athens
254546,en,EU,Europe,GR,Greece,H,"Central Greece",04,Euboea,Psachna,,Europe/Athens
254698,en,EU,Europe,GR,Greece,D,Epirus,34,"Nomos Prevezis",Preveza,,Europe/Athens
254865,en,EU,Europe,GR,Greece,I,Attica,,,Poros,,Europe/Athens
255229,en,EU,Europe,GR,Greece,G,"West Greece",14,"Ilia Prefecture",Pyrgos,,Europe/Athens
255274,en,EU,Europe,GR,Greece,I,Attica,A1,Attica,Piraeus,,Europe/Athens
255319,en,EU,Europe,GR,Greece,I,Attica,,,Pikermi,,Europe/Athens
255361,en,EU,Europe,GR,Greece,E,Thessaly,44,Trikala,Pefki,,Europe/Athens
255524,en,EU,Europe,GR,Greece,I,Attica,,,Peristeri,,Europe/Athens
255588,en,EU,Europe,GR,Greece,I,Attica,,,Perama,,Europe/Athens
255610,en,EU,Europe,GR,Greece,I,Attica,,,Penteli,,Europe/Athens
255654,en,EU,Europe,GR,Greece,F,"Ionian Islands",22,"Nomos Kerkyras",Gaios,,Europe/Athens
255683,en,EU,Europe,GR,Greece,G,"West Greece",13,Achaea,Pátrai,,Europe/Athens
255721,en,EU,Europe,GR,Greece,L,"South Aegean",82,"Nomos Kykladon",Paros,,Europe/Athens
255736,en,EU,Europe,GR,Greece,D,Epirus,34,"Nomos Prevezis",Parga,,Europe/Athens
255760,en,EU,Europe,GR,Greece,D,Epirus,32,Thesprotia,Paramythia,,Europe/Athens
255971,en,EU,Europe,GR,Greece,I,Attica,,,Pallini,,Europe/Athens
255986,en,EU,Europe,GR,Greece,E,Thessaly,41,"Nomos Kardhitsas","Agioi Anargyroi",,Europe/Athens
256047,en,EU,Europe,GR,Greece,E,Thessaly,41,"Nomos Kardhitsas",Palamas,,Europe/Athens
256197,en,EU,Europe,GR,Greece,I,Attica,,,Paiania,,Europe/Athens
256257,en,EU,Europe,GR,Greece,I,Attica,,,Oropos,,Europe/Athens
256342,en,EU,Europe,GR,Greece,I,Attica,,,Papagou,,Europe/Athens
256344,en,EU,Europe,GR,Greece,L,"South Aegean",82,"Nomos Kykladon",Oia,,Europe/Athens
256429,en,EU,Europe,GR,Greece,I,Attica,,,Nikaia,,Europe/Athens
256504,en,EU,Europe,GR,Greece,E,Thessaly,44,Trikala,Oichalia,,Europe/Athens
256558,en,EU,Europe,GR,Greece,J,Peloponnese,15,Corinthia,Nemea,,Europe/Athens
256575,en,EU,Europe,GR,Greece,I,Attica,,,"Nea Smyrni",,Europe/Athens
256589,en,EU,Europe,GR,Greece,M,Crete,92,Lasithi,Neapoli,,Europe/Athens
256598,en,EU,Europe,GR,Greece,I,Attica,,,"Nea Makri",,Europe/Athens
256606,en,EU,Europe,GR,Greece,J,Peloponnese,11,"Nomos Argolidos","Nea Kios",,Europe/Athens
256614,en,EU,Europe,GR,Greece,I,Attica,,,"Nea Ionia",,Europe/Athens
256621,en,EU,Europe,GR,Greece,I,Attica,,,"Nea Filadelfeia",,Europe/Athens
256622,en,EU,Europe,GR,Greece,I,Attica,,,"Nea Erythraia",,Europe/Athens
256626,en,EU,Europe,GR,Greece,H,"Central Greece",04,Euboea,"Nea Artaki",,Europe/Athens
256632,en,EU,Europe,GR,Greece,L,"South Aegean",82,"Nomos Kykladon",Naxos,,Europe/Athens
256637,en,EU,Europe,GR,Greece,J,Peloponnese,11,"Nomos Argolidos",Nafplion,,Europe/Athens
256639,en,EU,Europe,GR,Greece,G,"West Greece",01,Aitoloakarnania,Nafpaktos,,Europe/Athens
256662,en,EU,Europe,GR,Greece,E,Thessaly,41,"Nomos Kardhitsas",Mouzaki,,Europe/Athens
256795,en,EU,Europe,GR,Greece,J,Peloponnese,16,Laconia,Monemvasía,,Europe/Athens
256842,en,EU,Europe,GR,Greece,M,Crete,91,"Nomos Irakleiou",Moires,,Europe/Athens
256866,en,EU,Europe,GR,Greece,K,"North Aegean",83,"Nomos Lesvou",Mytilene,,Europe/Athens
256879,en,EU,Europe,GR,Greece,K,"North Aegean",83,"Nomos Lesvou",Mithymna,,Europe/Athens
256983,en,EU,Europe,GR,Greece,E,Thessaly,43,Magnesia,Milina,,Europe/Athens
257056,en,EU,Europe,GR,Greece,L,"South Aegean",82,"Nomos Kykladon",Mykonos,,Europe/Athens
257126,en,EU,Europe,GR,Greece,I,Attica,,,Methana,,Europe/Athens
257152,en,EU,Europe,GR,Greece,J,Peloponnese,17,Messenia,Messini,,Europe/Athens
257186,en,EU,Europe,GR,Greece,G,"West Greece",01,Aitoloakarnania,Messolonghi,,Europe/Athens
257302,en,EU,Europe,GR,Greece,I,Attica,,,Melissia,,Europe/Athens
257365,en,EU,Europe,GR,Greece,I,Attica,,,Megara,,Europe/Athens
257395,en,EU,Europe,GR,Greece,J,Peloponnese,12,Arcadia,Megalopolis,,Europe/Athens
257671,en,EU,Europe,GR,Greece,I,Attica,,,"Markopoulo Mesogaias",,Europe/Athens
257717,en,EU,Europe,GR,Greece,I,Attica,,,Marathon,,Europe/Athens
257811,en,EU,Europe,GR,Greece,I,Attica,,,Mandra,,Europe/Athens
257859,en,EU,Europe,GR,Greece,M,Crete,91,"Nomos Irakleiou",Malia,,Europe/Athens
258007,en,EU,Europe,GR,Greece,I,Attica,,,Magoula,,Europe/Athens
258066,en,EU,Europe,GR,Greece,J,Peloponnese,15,Corinthia,Loutraki,,Europe/Athens
258175,en,EU,Europe,GR,Greece,F,"Ionian Islands",23,"Nomos Kefallinias",Lixouri,,Europe/Athens
258314,en,EU,Europe,GR,Greece,I,Attica,,,"Porto Rafti",,Europe/Athens
258332,en,EU,Europe,GR,Greece,I,Attica,,,Lykovrysi,,Europe/Athens
258543,en,EU,Europe,GR,Greece,I,Attica,,,Lavrio,,Europe/Athens
258576,en,EU,Europe,GR,Greece,E,Thessaly,42,"Nomos Larisis",Larissa,,Europe/Athens
258620,en,EU,Europe,GR,Greece,H,"Central Greece",06,Phthiotis,Lamia,,Europe/Athens
258842,en,EU,Europe,GR,Greece,G,"West Greece",14,"Ilia Prefecture",Krestena,,Europe/Athens
258873,en,EU,Europe,GR,Greece,J,Peloponnese,11,"Nomos Argolidos",Kranidi,,Europe/Athens
258965,en,EU,Europe,GR,Greece,M,Crete,91,"Nomos Irakleiou",Koutouloufari,,Europe/Athens
259245,en,EU,Europe,GR,Greece,L,"South Aegean",81,Dodecanese,Kos,,Europe/Athens
259251,en,EU,Europe,GR,Greece,I,Attica,,,Koropi,,Europe/Athens
259289,en,EU,Europe,GR,Greece,J,Peloponnese,15,Corinthia,Corinth,,Europe/Athens
259302,en,EU,Europe,GR,Greece,E,Thessaly,44,Trikala,Korydallos,,Europe/Athens
259537,en,EU,Europe,GR,Greece,J,Peloponnese,15,Corinthia,Kokkoni,,Europe/Athens
259720,en,EU,Europe,GR,Greece,H,"Central Greece",07,Phocis,Kirra,,Europe/Athens
259782,en,EU,Europe,GR,Greece,J,Peloponnese,17,Messenia,Kyparissia,,Europe/Athens
259824,en,EU,Europe,GR,Greece,I,Attica,,,Kifissia,,Europe/Athens
259830,en,EU,Europe,GR,Greece,J,Peloponnese,15,Corinthia,Kiato,,Europe/Athens
259949,en,EU,Europe,GR,Greece,I,Attica,,,Cholargos,,Europe/Athens
259973,en,EU,Europe,GR,Greece,K,"North Aegean",85,Chios,Chios,,Europe/Athens
260109,en,EU,Europe,GR,Greece,E,Thessaly,44,Trikala,"Agios Konstantinos",,Europe/Athens
260114,en,EU,Europe,GR,Greece,M,Crete,94,Chania,Chania,,Europe/Athens
260133,en,EU,Europe,GR,Greece,H,"Central Greece",04,Euboea,Chalcis,,Europe/Athens
260204,en,EU,Europe,GR,Greece,I,Attica,,,Keratsini,,Europe/Athens
260420,en,EU,Europe,GR,Greece,D,Epirus,33,Ioannina,Katsikas,,Europe/Athens
260506,en,EU,Europe,GR,Greece,I,Attica,,,"Kato Patisia",,Europe/Athens
260644,en,EU,Europe,GR,Greece,G,"West Greece",13,Achaea,"Kato Achaia",,Europe/Athens
260891,en,EU,Europe,GR,Greece,H,"Central Greece",05,"Nomos Evrytanias",Karpenisi,,Europe/Athens
260895,en,EU,Europe,GR,Greece,L,"South Aegean",81,Dodecanese,Karpathos,,Europe/Athens
260935,en,EU,Europe,GR,Greece,H,"Central Greece",04,Euboea,Karystos,,Europe/Athens
260989,en,EU,Europe,GR,Greece,E,Thessaly,41,"Nomos Kardhitsas",Karditsa,,Europe/Athens
261003,en,EU,Europe,GR,Greece,L,"South Aegean",81,Dodecanese,Kardamena,,Europe/Athens
261249,en,EU,Europe,GR,Greece,I,Attica,,,Kamatero,,Europe/Athens
261396,en,EU,Europe,GR,Greece,K,"North Aegean",83,"Nomos Lesvou",Kalloni,,Europe/Athens
261414,en,EU,Europe,GR,Greece,I,Attica,,,Kallithea,,Europe/Athens
261445,en,EU,Europe,GR,Greece,I,Attica,,,"Kalyvia Thorikou",,Europe/Athens
261507,en,EU,Europe,GR,Greece,L,"South Aegean",81,Dodecanese,Kalymnos,,Europe/Athens
261571,en,EU,Europe,GR,Greece,I,Attica,,,Kalamos,,Europe/Athens
261604,en,EU,Europe,GR,Greece,J,Peloponnese,17,Messenia,Kalamata,,Europe/Athens
261678,en,EU,Europe,GR,Greece,I,Attica,,,Kaisariani,,Europe/Athens
261708,en,EU,Europe,GR,Greece,F,"Ionian Islands",23,"Nomos Kefallinias",Ithaki,,Europe/Athens
261745,en,EU,Europe,GR,Greece,M,Crete,91,"Nomos Irakleiou",Heraklion,,Europe/Athens
261772,en,EU,Europe,GR,Greece,L,"South Aegean",82,"Nomos Kykladon",Ios,,Europe/Athens
261779,en,EU,Europe,GR,Greece,D,Epirus,33,Ioannina,Ioannina,,Europe/Athens
261807,en,EU,Europe,GR,Greece,D,Epirus,32,Thesprotia,Igoumenitsa,,Europe/Athens
261814,en,EU,Europe,GR,Greece,M,Crete,92,Lasithi,Ierapetra,,Europe/Athens
261822,en,EU,Europe,GR,Greece,I,Attica,,,Hydra,,Europe/Athens
262036,en,EU,Europe,GR,Greece,I,Attica,,,Glyfada,,Europe/Athens
262135,en,EU,Europe,GR,Greece,I,Attica,,,Galatsi,,Europe/Athens
262398,en,EU,Europe,GR,Greece,I,Attica,,,Filothei,,Europe/Athens
262411,en,EU,Europe,GR,Greece,D,Epirus,34,"Nomos Prevezis",Filippiada,,Europe/Athens
262420,en,EU,Europe,GR,Greece,D,Epirus,32,Thesprotia,Filiates,,Europe/Athens
262607,en,EU,Europe,GR,Greece,J,Peloponnese,11,"Nomos Argolidos",Ermioni,,Europe/Athens
262628,en,EU,Europe,GR,Greece,H,"Central Greece",04,Euboea,Eretria,,Europe/Athens
262681,en,EU,Europe,GR,Greece,M,Crete,92,Lasithi,"Epano Elounda",,Europe/Athens
262752,en,EU,Europe,GR,Greece,I,Attica,,,Elefsina,,Europe/Athens
262784,en,EU,Europe,GR,Greece,E,Thessaly,42,"Nomos Larisis",Elassona,,Europe/Athens
262833,en,EU,Europe,GR,Greece,I,Attica,,,Ekali,,Europe/Athens
263824,en,EU,Europe,GR,Greece,M,Crete,92,Lasithi,"Agios Nikolaos",,Europe/Athens
264353,en,EU,Europe,GR,Greece,I,Attica,A1,Attica,,,Europe/Athens
264371,en,EU,Europe,GR,Greece,I,Attica,,,Athens,,Europe/Athens
264390,en,EU,Europe,GR,Greece,H,"Central Greece",06,Phthiotis,Atalanti,,Europe/Athens
264396,en,EU,Europe,GR,Greece,J,Peloponnese,12,Arcadia,Astros,,Europe/Athens
264416,en,EU,Europe,GR,Greece,G,"West Greece",01,Aitoloakarnania,Astakos,,Europe/Athens
264559,en,EU,Europe,GR,Greece,D,Epirus,31,"Nomos Artas",Arta,,Europe/Athens
264668,en,EU,Europe,GR,Greece,F,"Ionian Islands",23,"Nomos Kefallinias",Argostoli,,Europe/Athens
264670,en,EU,Europe,GR,Greece,J,Peloponnese,11,"Nomos Argolidos",Argos,,Europe/Athens
264683,en,EU,Europe,GR,Greece,J,Peloponnese,16,Laconia,Areopolis,,Europe/Athens
264839,en,EU,Europe,GR,Greece,L,"South Aegean",82,"Nomos Kykladon","Ano Syros",,Europe/Athens
264888,en,EU,Europe,GR,Greece,I,Attica,,,"Ano Liosia",,Europe/Athens
265056,en,EU,Europe,GR,Greece,G,"West Greece",14,"Ilia Prefecture",Andravida,,Europe/Athens
265107,en,EU,Europe,GR,Greece,D,Epirus,33,Ioannina,Anatoli,,Europe/Athens
265240,en,EU,Europe,GR,Greece,I,Attica,,,Ampelakia,,Europe/Athens
265252,en,EU,Europe,GR,Greece,G,"West Greece",14,"Ilia Prefecture",Amaliada,,Europe/Athens
265292,en,EU,Europe,GR,Greece,E,Thessaly,43,Magnesia,Almyros,,Europe/Athens
265488,en,EU,Europe,GR,Greece,I,Attica,,,Acharnes,,Europe/Athens
265500,en,EU,Europe,GR,Greece,G,"West Greece",13,Achaea,Aigio,,Europe/Athens
265502,en,EU,Europe,GR,Greece,I,Attica,,,Aegina,,Europe/Athens
265533,en,EU,Europe,GR,Greece,I,Attica,,,Aigaleo,,Europe/Athens
265560,en,EU,Europe,GR,Greece,G,"West Greece",01,Aitoloakarnania,Agrinio,,Europe/Athens
265601,en,EU,Europe,GR,Greece,E,Thessaly,43,Magnesia,Agria,,Europe/Athens
266045,en,AS,Asia,LB,Lebanon,BI,"Mohafazat Beqaa",,,Zahle,,Asia/Beirut
266826,en,AS,Asia,LB,Lebanon,AS,"Mohafazat Liban-Nord",,,Tripoli,,Asia/Beirut
267008,en,AS,Asia,LB,Lebanon,JA,"South Governorate",,,Tyre,,Asia/Beirut
268064,en,AS,Asia,LB,Lebanon,JA,"South Governorate",,,Sidon,,Asia/Beirut
270220,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Mkalles,,Asia/Beirut
270350,en,AS,Asia,LB,Lebanon,AS,"Mohafazat Liban-Nord",,,Miziara,,Asia/Beirut
272103,en,AS,Asia,LB,Lebanon,,,,,,,Asia/Beirut
273203,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Byblos,,Asia/Beirut
274109,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,"Hai ech Chami",,Asia/Beirut
274723,en,AS,Asia,LB,Lebanon,AK,"Mohafazat Aakkar",,,Halba,,Asia/Beirut
274939,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Ghazir,,Asia/Beirut
276360,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Bchamoun,,Asia/Beirut
276377,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Broummana,,Asia/Beirut
276781,en,AS,Asia,LB,Lebanon,BA,Beyrouth,,,Beirut,,Asia/Beirut
277130,en,AS,Asia,LB,Lebanon,BH,"Mohafazat Baalbek-Hermel",,,Baalbek,,Asia/Beirut
277226,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Baabda,,Asia/Beirut
278139,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,"Ech Chouaifat",,Asia/Beirut
278792,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Antelias,,Asia/Beirut
280425,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Aaley,,Asia/Beirut
280686,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Adonis,,Asia/Beirut
280693,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Adma,,Asia/Beirut
280733,en,AS,Asia,LB,Lebanon,JL,"Mohafazat Mont-Liban",,,Dbaiye,,Asia/Beirut
281133,en,AS,Asia,PS,Palestine,,,,,Gaza,,Asia/Gaza
281184,en,AS,Asia,IL,Israel,JM,Jerusalem,,,Jerusalem,,Asia/Jerusalem
281577,en,AS,Asia,PS,Palestine,,,,,Tulkarm,,Asia/Hebron
282239,en,AS,Asia,PS,Palestine,,,,,Ramallah,,Asia/Hebron
282582,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Har Adar",,Asia/Jerusalem
282615,en,AS,Asia,PS,Palestine,,,,,Nablus,,Asia/Hebron
283506,en,AS,Asia,PS,Palestine,,,,,Jenin,,Asia/Hebron
284315,en,AS,Asia,PS,Palestine,,,,,Bethlehem,,Asia/Hebron
284899,en,AS,Asia,PS,Palestine,,,,,Jericho,,Asia/Hebron
285066,en,AS,Asia,PS,Palestine,,,,,Hebron,,Asia/Hebron
285570,en,AS,Asia,KW,Kuwait,,,,,,,Asia/Kuwait
285590,en,AS,Asia,KW,Kuwait,,,,,Kayfan,,Asia/Kuwait
285603,en,AS,Asia,KW,Kuwait,FA,"Al Farwaniyah",,,"Janub as Surrah",,Asia/Kuwait
285629,en,AS,Asia,KW,Kuwait,HA,"Muhafazat Hawalli",,,Hawalli,,Asia/Kuwait
285663,en,AS,Asia,KW,Kuwait,,,,,Bayan,,Asia/Kuwait
285704,en,AS,Asia,KW,Kuwait,HA,"Muhafazat Hawalli",,,"As Salimiyah",,Asia/Kuwait
285713,en,AS,Asia,KW,Kuwait,,,,,"Ash Shuwaykh",,Asia/Kuwait
285721,en,AS,Asia,KW,Kuwait,KU,"Al Asimah",,,"Al Shamiya",,Asia/Kuwait
285726,en,AS,Asia,KW,Kuwait,HA,"Muhafazat Hawalli",,,"Ar Rumaythiyah",,Asia/Kuwait
285734,en,AS,Asia,KW,Kuwait,,,,,"Ar Rawdah",,Asia/Kuwait
285787,en,AS,Asia,KW,Kuwait,KU,"Al Asimah",,,"Kuwait City",,Asia/Kuwait
285811,en,AS,Asia,KW,Kuwait,AH,"Al Aḩmadī",,,"Al Fahahil",,Asia/Kuwait
285812,en,AS,Asia,KW,Kuwait,AH,"Al Aḩmadī",,,"Al Fintas",,Asia/Kuwait
285815,en,AS,Asia,KW,Kuwait,FA,"Al Farwaniyah",,,"Al Farwaniyah",,Asia/Kuwait
285839,en,AS,Asia,KW,Kuwait,AH,"Al Aḩmadī",,,"Al Ahmadi",,Asia/Kuwait
285856,en,AS,Asia,KW,Kuwait,KU,"Al Asimah",,,"Ad Dasmah",,Asia/Kuwait
285866,en,AS,Asia,KW,Kuwait,,,,,"Abraq Khaytan",,Asia/Kuwait
286282,en,AS,Asia,OM,Oman,BS,"Al Batinah North Governorate",,,Sohar,,Asia/Muscat
286621,en,AS,Asia,OM,Oman,ZU,"Muhafazat Zufar",,,Salalah,,Asia/Muscat
286696,en,AS,Asia,OM,Oman,MA,"Muhafazat Masqat",,,Ruwi,,Asia/Muscat
286709,en,AS,Asia,OM,Oman,MA,"Muhafazat Masqat",,,Rusayl,,Asia/Muscat
286963,en,AS,Asia,OM,Oman,,,,,,,Asia/Muscat
286987,en,AS,Asia,OM,Oman,DA,"Muhafazat ad Dakhiliyah",,,Nizwa,,Asia/Muscat
287275,en,AS,Asia,OM,Oman,MA,"Muhafazat Masqat",,,Mutrah,,Asia/Muscat
287286,en,AS,Asia,OM,Oman,MA,"Muhafazat Masqat",,,Muscat,,Asia/Muscat
288967,en,AS,Asia,OM,Oman,MA,"Muhafazat Masqat",,,Seeb,,Asia/Muscat
289523,en,AS,Asia,QA,Qatar,US,"Baladiyat Umm Salal",,,"Umm Salal Muhammad",,Asia/Qatar
289688,en,AS,Asia,QA,Qatar,,,,,,,Asia/Qatar
289739,en,AS,Asia,QA,Qatar,MS,"Baladiyat ash Shamal",,,"Madinat ash Shamal",,Asia/Qatar
289888,en,AS,Asia,QA,Qatar,RA,"Baladiyat ar Rayyan",,,"Ar Rayyan",,Asia/Qatar
289911,en,AS,Asia,QA,Qatar,ZA,"Baladiyat az Za'ayin",,,"Al Wusayl",,Asia/Qatar
289915,en,AS,Asia,QA,Qatar,WA,"Al Wakrah",,,"Al Wakrah",,Asia/Qatar
289962,en,AS,Asia,QA,Qatar,KH,"Baladiyat al Khawr wa adh Dhakhirah",,,"Al Khor",,Asia/Qatar
290030,en,AS,Asia,QA,Qatar,DA,"Baladiyat ad Dawhah",,,Doha,,Asia/Qatar
290091,en,AS,Asia,BH,Bahrain,13,Manama,,,Tubli,,Asia/Bahrain
290104,en,AS,Asia,BH,Bahrain,13,Manama,,,Sitrah,,Asia/Bahrain
290118,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,Sar,,Asia/Bahrain
290120,en,AS,Asia,BH,Bahrain,13,Manama,,,Sanad,,Asia/Bahrain
290121,en,AS,Asia,BH,Bahrain,13,Manama,,,Sanabis,,Asia/Bahrain
290127,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,Salmabad,,Asia/Bahrain
290163,en,AS,Asia,BH,Bahrain,,,,,"Nur Juruft",,Asia/Bahrain
290187,en,AS,Asia,BH,Bahrain,14,"Southern Governorate",,,"Madinat `Isa",,Asia/Bahrain
290247,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,"Madinat Hamad",,Asia/Bahrain
290286,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,Barbar,,Asia/Bahrain
290291,en,AS,Asia,BH,Bahrain,,,,,,,Asia/Bahrain
290299,en,AS,Asia,BH,Bahrain,14,"Southern Governorate",,,"Oil City",,Asia/Bahrain
290319,en,AS,Asia,BH,Bahrain,14,"Southern Governorate",,,"An Nuwaydirat",,Asia/Bahrain
290327,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,"Al Qadam",,Asia/Bahrain
290332,en,AS,Asia,BH,Bahrain,15,Muharraq,,,"Al Muharraq",,Asia/Bahrain
290340,en,AS,Asia,BH,Bahrain,13,Manama,,,Manama,,Asia/Bahrain
290352,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,"Al Janabiyah",,Asia/Bahrain
290359,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,"Al Hamalah",,Asia/Bahrain
290363,en,AS,Asia,BH,Bahrain,15,Muharraq,,,"Al Hadd",,Asia/Bahrain
290368,en,AS,Asia,BH,Bahrain,16,"Central Governorate",,,"Al Budayyi`",,Asia/Bahrain
290557,en,AS,Asia,AE,"United Arab Emirates",,,,,,,Asia/Dubai
291074,en,AS,Asia,AE,"United Arab Emirates",RK,"Ra's al Khaymah",,,"Ras al-Khaimah",,Asia/Dubai
291763,en,AS,Asia,AE,"United Arab Emirates",SH,"Ash Shariqah",,,Kalba,,Asia/Dubai
292223,en,AS,Asia,AE,"United Arab Emirates",DU,Dubai,,,Dubai,,Asia/Dubai
292261,en,AS,Asia,AE,"United Arab Emirates",DU,Dubai,,,Dayrah,,Asia/Dubai
292672,en,AS,Asia,AE,"United Arab Emirates",SH,"Ash Shariqah",,,Sharjah,,Asia/Dubai
292878,en,AS,Asia,AE,"United Arab Emirates",FU,"Al Fujayrah",,,Fujairah,,Asia/Dubai
292913,en,AS,Asia,AE,"United Arab Emirates",AZ,"Abu Dhabi",,,"Al Ain",,Asia/Dubai
292932,en,AS,Asia,AE,"United Arab Emirates",AJ,Ajman,,,Ajman,,Asia/Dubai
292968,en,AS,Asia,AE,"United Arab Emirates",AZ,"Abu Dhabi",,,"Abu Dhabi",,Asia/Dubai
293008,en,AS,Asia,SY,Syria,QU,"Quneitra Governorate",,,"Ka`ush al Jadidah",,Asia/Damascus
293009,en,AS,Asia,IL,Israel,D,"Southern District",,,"Be'er Toviyya",,Asia/Jerusalem
293014,en,AS,Asia,IL,Israel,M,"Central District",,,"Zur Moshe",,Asia/Jerusalem
293020,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Zur Hadassa",,Asia/Jerusalem
293038,en,AS,Asia,IL,Israel,M,"Central District",,,Zofit,,Asia/Jerusalem
293057,en,AS,Asia,IL,Israel,Z,"Northern District",,,Zippori,,Asia/Jerusalem
293093,en,AS,Asia,IL,Israel,M,"Central District",,,"Misgav Dov",,Asia/Jerusalem
293100,en,AS,Asia,IL,Israel,Z,"Northern District",,,Safed,,Asia/Jerusalem
293148,en,AS,Asia,IL,Israel,D,"Southern District",,,Yotvata,,Asia/Jerusalem
293182,en,AS,Asia,IL,Israel,D,"Southern District",,,Yinnon,,Asia/Jerusalem
293203,en,AS,Asia,IL,Israel,D,"Southern District",,,Yeroham,,Asia/Jerusalem
293207,en,AS,Asia,IL,Israel,M,"Central District",,,Yehud,,Asia/Jerusalem
293215,en,AS,Asia,IL,Israel,M,"Central District",,,Yaziz,,Asia/Jerusalem
293222,en,AS,Asia,IL,Israel,M,"Central District",,,Yavne,,Asia/Jerusalem
293231,en,AS,Asia,IL,Israel,M,"Central District",,,Yarhiv,,Asia/Jerusalem
293233,en,AS,Asia,IL,Israel,M,"Central District",,,Yaqum,,Asia/Jerusalem
293242,en,AS,Asia,IL,Israel,D,"Southern District",,,Yakhini,,Asia/Jerusalem
293248,en,AS,Asia,IL,Israel,HA,Haifa,,,Yagur,,Asia/Jerusalem
293253,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,Jaffa,,Asia/Jerusalem
293256,en,AS,Asia,IL,Israel,M,"Central District",,,"Yad Rambam",,Asia/Jerusalem
293259,en,AS,Asia,IL,Israel,M,"Central District",,,"Yad Hanna",,Asia/Jerusalem
293278,en,AS,Asia,IL,Israel,HA,Haifa,,,Usha,,Asia/Jerusalem
293279,en,AS,Asia,IL,Israel,D,"Southern District",,,Urim,,Asia/Jerusalem
293291,en,AS,Asia,IL,Israel,M,"Central District",,,Udim,,Asia/Jerusalem
293304,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Tirat Zevi",,Asia/Jerusalem
293305,en,AS,Asia,IL,Israel,M,"Central District",,,"Tirat Yehuda",,Asia/Jerusalem
293308,en,AS,Asia,IL,Israel,HA,Haifa,,,"Tirat Karmel",,Asia/Jerusalem
293310,en,AS,Asia,IL,Israel,Z,"Northern District",,,Timrat,,Asia/Jerusalem
293317,en,AS,Asia,IL,Israel,D,"Southern District",,,Timmorim,,Asia/Jerusalem
293320,en,AS,Asia,IL,Israel,D,"Southern District",,,Tidhar,,Asia/Jerusalem
293322,en,AS,Asia,IL,Israel,Z,"Northern District",,,Tiberias,,Asia/Jerusalem
293329,en,AS,Asia,IL,Israel,M,"Central District",,,Tenuvot,,Asia/Jerusalem
293334,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Tel Yosef",,Asia/Jerusalem
293354,en,AS,Asia,IL,Israel,M,"Central District",,,"Tel Mond",,Asia/Jerusalem
293397,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Tel Aviv",,Asia/Jerusalem
293420,en,AS,Asia,IL,Israel,Z,"Northern District",,,"maalot Tarshiha",,Asia/Jerusalem
293426,en,AS,Asia,IL,Israel,Z,"Northern District",,,Tamra,,Asia/Jerusalem
293431,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Tal Shahar",,Asia/Jerusalem
293436,en,AS,Asia,IL,Israel,M,"Central District",,,"Talme Menashe",,Asia/Jerusalem
293455,en,AS,Asia,IL,Israel,M,"Central District",,,Sitriyya,,Asia/Jerusalem
293475,en,AS,Asia,IL,Israel,D,"Southern District",,,Shoval,,Asia/Jerusalem
293476,en,AS,Asia,IL,Israel,JM,Jerusalem,,,Shoresh,,Asia/Jerusalem
